@relation jswars
@attribute prevenX numeric
@attribute prevenY numeric
@attribute prevbulX numeric
@attribute prevbulY numeric
@attribute action {atacar,esquivar,avanzar, atacarAvanzar,atacarEsquivar}
@attribute enX numeric
@attribute enY numeric
@attribute bulX numeric
@attribute bulY numeric
@attribute rec numeric
@data
-2.2813105520554497,0.22460733990197035,8000,8000,esquivar,-2.2854643322146426,0.22186089840549883,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.43055342183518697,-0.05656228288268572,8000,8000,avanzar,-0.2769699906307501,0.0304394128407246,8000,8000,1
-0.4590994037704572,-0.18976196522369726,8000,8000,avanzar,-0.30033754656390244,-0.10195426897480075,8000,8000,1
1.7005995979731008,1.0645355889476242,8000,8000,esquivar,1.7047533781322937,1.0672820304440958,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.7255245925047973,1.0061766292039795,8000,8000,0
1.8978230416924102,1.0011595077508257,8000,8000,avanzar,1.8060386351245743,1.0319679977683993,8000,8000,1
2.1257683149327207,1.018864606011931,8000,8000,avanzar,2.0282103863769354,1.0408293636000376,8000,8000,1
2.291275218421017,5.8788619280458025,8000,8000,avanzar,2.060784733005951,4.928510181054175,8000,8000,1
0.43055342183518697,0.05656228288268572,8000,8000,avanzar,0.2769699906307501,-0.0304394128407246,8000,8000,1
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.7255245925047973,-1.0061766292039795,8000,8000,0
-2.258200582776885,0.2248673628141109,8000,8000,esquivar,-2.262354362936078,0.22212092131763939,8000,8000,0
-2.2813105520554497,0.22460733990197035,8000,8000,esquivar,-2.2854643322146426,0.22186089840549883,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.43055342183518697,-0.05656228288268572,8000,8000,avanzar,-0.30488066174759076,-0.06558659633287078,8000,8000,1
-0.4590994037704572,-0.18976196522369726,8000,8000,avanzar,-0.3315046851501524,-0.19697326429860595,8000,8000,1
1.7005995979731008,1.0645355889476242,8000,8000,esquivar,1.7047533781322937,1.0672820304440958,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.7255245925047973,1.0061766292039795,8000,8000,0
1.8978230416924102,1.0011595077508257,8000,8000,avanzar,1.8060386351245743,1.0319679977683993,8000,8000,1
2.1257683149327207,1.018864606011931,8000,8000,avanzar,2.0282103863769354,1.0408293636000376,8000,8000,1
2.2273867175764597,5.801931703427419,8000,8000,avanzar,2.035750806470734,4.831694363533331,8000,8000,1
0.43055342183518697,0.05656228288268572,8000,8000,avanzar,0.30488066174759076,0.06558659633287078,8000,8000,1
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.7255245925047973,-1.0061766292039795,8000,8000,0
-2.258200582776885,0.2248673628141109,8000,8000,esquivar,-2.262354362936078,0.22212092131763939,8000,8000,0
-2.2813105520554497,0.22460733990197035,8000,8000,esquivar,-2.2854643322146426,0.22186089840549883,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.39338334850782,0.03627297792288431,8000,8000,avanzar,-0.33524052315335595,-0.16086659851288054,8000,8000,1
-0.42446460555659726,-0.09595135413579747,8000,8000,esquivar,-0.36508384498266366,-0.291166894788903,8000,8000,0
1.7005995979731008,1.0645355889476242,8000,8000,esquivar,1.7047533781322937,1.0672820304440958,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.7255245925047973,1.0061766292039795,8000,8000,0
1.8978230416924102,1.0011595077508257,8000,8000,avanzar,1.8060386351245743,1.0319679977683993,8000,8000,1
2.1257683149327207,1.018864606011931,8000,8000,avanzar,2.0282103863769354,1.0408293636000376,8000,8000,1
2.1634982167319023,5.725001478809036,8000,8000,avanzar,2.010716879935517,4.734878546012487,8000,8000,1
0.39338334850782,-0.03627297792288431,8000,8000,avanzar,0.33524052315335595,0.16086659851288054,8000,8000,1
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.7255245925047973,-1.0061766292039795,8000,8000,0
-2.258200582776885,0.2248673628141109,8000,8000,esquivar,-2.262354362936078,0.22212092131763939,8000,8000,0
-2.2813105520554497,0.22460733990197035,8000,8000,esquivar,-2.2854643322146426,0.22186089840549883,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.356213275180453,0.12910823872845434,8000,8000,esquivar,-0.3680288813522221,-0.2553384121221409,8000,8000,0
-0.3898298073427373,-0.0021407430478976863,8000,8000,esquivar,-0.4010524300626521,-0.38447424116282747,8000,8000,0
1.7005995979731008,1.0645355889476242,8000,8000,esquivar,1.7047533781322937,1.0672820304440958,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.7255245925047973,1.0061766292039795,8000,8000,0
1.801917023592205,1.0294797424278759,8000,8000,esquivar,1.8060386351245743,1.0319679977683993,8000,8000,0
2.0282103863769354,1.0408293636000376,8000,8000,esquivar,2.0282103863769354,1.0408293636000376,8000,8000,0
2.2360222187524705,5.606220903700085,8000,8000,avanzar,2.0023138184704674,4.635232228679559,8000,8000,1
0.356213275180453,-0.12910823872845434,8000,8000,esquivar,0.3680288813522221,0.2553384121221409,8000,8000,0
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.7255245925047973,-1.0061766292039795,8000,8000,0
-2.258200582776885,0.2248673628141109,8000,8000,esquivar,-2.262354362936078,0.22212092131763939,8000,8000,0
-2.2813105520554497,0.22460733990197035,8000,8000,esquivar,-2.2854643322146426,0.22186089840549883,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.3601030461080903,-0.06263618815951055,8000,8000,esquivar,-0.4032234731007236,-0.3489404458161598,8000,8000,0
-0.3969922710307241,-0.1927817837705561,8000,8000,esquivar,-0.4010524300626521,-0.38447424116282747,8000,8000,0
1.7005995979731008,1.0645355889476242,8000,8000,esquivar,1.7047533781322937,1.0672820304440958,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.7255245925047973,1.0061766292039795,8000,8000,0
1.801917023592205,1.0294797424278759,8000,8000,esquivar,1.8060386351245743,1.0319679977683993,8000,8000,0
2.0282103863769354,1.0408293636000376,8000,8000,esquivar,2.0282103863769354,1.0408293636000376,8000,8000,0
2.2109882922172535,5.509405086179241,8000,8000,avanzar,1.993910757005418,4.535585911346631,8000,8000,1
0.3601030461080903,0.06263618815951055,8000,8000,esquivar,0.4032234731007236,0.3489404458161598,8000,8000,0
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.7255245925047973,-1.0061766292039795,8000,8000,0
-2.258200582776885,0.2248673628141109,8000,8000,esquivar,-2.262354362936078,0.22212092131763939,8000,8000,0
-2.2813105520554497,0.22460733990197035,8000,8000,esquivar,-2.2854643322146426,0.22186089840549883,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.324040283929822,0.030634799741731555,8000,8000,esquivar,-0.367574362448833,-0.2555105742025834,8000,8000,0
-0.362498451094055,-0.09891924392543672,8000,8000,esquivar,-0.3670296359316634,-0.2904399416784358,8000,8000,0
1.6475401892027932,1.1492981935616022,8000,8000,esquivar,1.651688744340678,1.152041364092737,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.7255245925047973,1.0061766292039795,8000,8000,0
1.752309927388838,1.1163079406486727,8000,8000,esquivar,1.7564267012059016,1.1187934319040789,8000,8000,0
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.9306524578211501,1.0627941211881442,8000,8000,1
2.1859543656820364,5.4125892686583965,8000,8000,avanzar,2.083065624096154,4.413974836425597,8000,8000,1
0.324040283929822,-0.030634799741731555,8000,8000,esquivar,0.367574362448833,0.2555105742025834,8000,8000,0
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.7255245925047973,-1.0061766292039795,8000,8000,0
-2.2051411740065774,0.1401047582001329,8000,8000,esquivar,-2.209289729144462,0.1373615876689982,8000,8000,0
-2.228251143285142,0.13984473528799235,8000,8000,esquivar,-2.232399698423027,0.13710156475685764,8000,8000,0
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.32793458863327984,-0.1611081851668068,8000,8000,avanzar,-0.31352835445746763,-0.06370149858546093,8000,8000,1
-0.3696610284091193,-0.2895602441403966,8000,8000,avanzar,-0.31220914967252433,-0.09892574058688375,8000,8000,1
1.7047533781322937,1.0672820304440958,8000,8000,esquivar,1.594480592611161,1.2340610408519908,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.6751516618147964,1.0925627846555344,8000,8000,0
1.8060386351245743,1.0319679977683993,8000,8000,esquivar,1.702702676432109,1.203136357879556,8000,8000,0
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.8824280042192232,1.1503977859219656,8000,8000,1
2.1609204391468193,5.315773451137552,8000,8000,avanzar,2.1228870162330313,4.226724854358848,8000,8000,1
0.32793458863327984,0.1611081851668068,8000,8000,avanzar,0.31352835445746763,0.06370149858546093,8000,8000,1
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.6751516618147964,-1.0925627846555344,8000,8000,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-2.152081577414945,0.055341910909744385,8000,8000,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-2.17519154669351,0.05508188799760383,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.2928021427446552,-0.06748280801999407,8000,8000,avanzar,-0.2807388765387344,0.03076992639488374,8000,8000,1
-0.33528936696032297,-0.19565290209916242,8000,8000,avanzar,-0.278629962830621,-0.004732119725190387,8000,8000,1
1.7047533781322937,1.0672820304440958,8000,8000,esquivar,1.5332749197624693,1.3131424268485627,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.6205223379903,1.1763221839995968,8000,8000,0
1.8060386351245743,1.0319679977683993,8000,8000,esquivar,1.6449950324355775,1.2848053717365229,8000,8000,0
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.8302821743446316,1.2357254627137912,8000,8000,1
2.1358865126116022,5.218957633616708,8000,8000,avanzar,2.1666297846425735,4.041750860234094,8000,8000,1
0.2928021427446552,0.06748280801999407,8000,8000,avanzar,0.278629962830621,0.004732119725190387,8000,8000,1
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.6205223379903,-1.1763221839995968,8000,8000,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-2.0908759045662535,-0.02373947508682761,8000,8000,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-2.1139858738448183,-0.023999497998968167,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.3231167632336014,-0.16277721386111033,8000,8000,avanzar,-0.2503751903638882,0.12604870977227378,8000,8000,1
-0.3688691797749719,-0.2898462998048039,8000,8000,avanzar,-0.2474617190095998,0.0902865130639281,8000,8000,1
1.7047533781322937,1.0672820304440958,8000,8000,esquivar,1.468227005964943,1.3890948389932056,8000,8000,0
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.5617783407247448,1.2572489582171844,8000,8000,0
1.8060386351245743,1.0319679977683993,8000,8000,esquivar,1.583440952219192,1.3636158736300814,8000,8000,0
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.7743260234525788,1.3186043452915985,8000,8000,1
2.110852586076385,5.122141816095864,8000,8000,avanzar,2.214182874069577,3.859225660323359,8000,8000,1
0.3231167632336014,0.16277721386111033,8000,8000,avanzar,0.2474617190095998,-0.0902865130639281,8000,8000,1
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.5617783407247448,-1.2572489582171844,8000,8000,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-2.025827990768727,-0.09969188723147049,8000,8000,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-2.048937960047292,-0.09995191014361104,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.28876520872037226,-0.06886251478516847,8000,8000,atacarAvanzar,-0.20433732107062497,0.12372753401201031,3.629546409834898,-1.1218598054657978,6
-0.3346033631694372,-0.19590028438980234,8000,8000,atacarAvanzar,-0.2006048450990825,0.08772341441287779,3.6332788858064404,-1.1578639250649303,6
1.7047533781322937,1.0672820304440958,8000,8000,avanzar,1.9571019621075543,0.1723330118404931,1.7573436899004502,0.16250281932801514,1
1.7255245925047973,1.0061766292039795,8000,8000,esquivar,1.4990711090536308,1.335145062716352,1.3432789000552958,1.209730599374124,0
1.8060386351245743,1.0319679977683993,8000,8000,esquivar,2.075786950519376,0.1499875002994724,1.876028678312272,0.14015730778699442,0
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.714678070562094,1.3988671742722332,1.558885861563759,1.2734527109300053,1
2.085818659541168,5.02532599857502,8000,8000,avanzar,2.265427765495012,3.6793165140097965,2.366305470565795,3.8788752487714007,1
0.28876520872037226,0.06886251478516847,8000,8000,atacarAvanzar,0.2006048450990825,-0.08772341441287779,2.3758755744125466,-2.3194813156462093,6
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.4990711090536308,-1.335145062716352,-1.4059861317264097,-1.1318344948749566,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-1.9571019621075543,-0.1723330118404931,-1.8805457415506819,0.037760170090876954,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-1.980211931386119,-0.17259303475263366,-1.9036557108292467,0.0375001471787364,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.2769699906307501,0.0304394128407246,8000,8000,atacarEsquivar,-0.19441533810481815,0.22323408783650045,3.4836761838023698,-1.1477677149835355,5
-0.30033754656390244,-0.10195426897480075,8000,8000,atacarAvanzar,-0.1912281366743276,0.18728283053770767,3.4868633852328603,-1.1837189722823283,6
1.7047533781322937,1.0672820304440958,8000,8000,avanzar,1.8848703352619918,0.24148929921368456,1.4853537908477836,0.22182891418872863,1
1.7255245925047973,1.0061766292039795,8000,8000,avanzar,1.9901623495310297,0.12041776903433288,1.5906458051168215,0.10075738400937695,1
1.8060386351245743,1.0319679977683993,8000,8000,avanzar,2.0069845539746645,0.22255629682872602,1.6074680095604563,0.2028959118037701,1
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.6514640180427094,1.47635255072532,1.3398796000460393,1.2255236240408642,1
2.060784733005951,4.928510181054175,8000,8000,avanzar,2.3202387565493474,3.502184820223782,2.518428067062013,3.8985248372194423,1
0.2769699906307501,-0.0304394128407246,8000,8000,atacarAvanzar,0.1912281366743276,-0.18728283053770767,2.536401232373814,-2.20018540986524,6
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.4325613647272455,-1.409820720796068,-1.2501939227280747,-1.0064200315327287,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-1.8848703352619918,-0.24148929921368456,-1.7352634923326367,0.1752122274132244,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-1.9079803045405566,-0.24174932212582512,-1.7583734616112014,0.17495220450108384,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.30488066174759076,-0.06558659633287078,8000,8000,atacarEsquivar,-0.1714157751896419,0.32055325401516654,3.776586332896688,-2.1185131514195827,5
-0.3315046851501524,-0.19697326429860595,8000,8000,atacarAvanzar,-0.16737715922140062,0.2843968402095367,3.7806249488649293,-2.1546695652252126,6
1.7047533781322937,1.0672820304440958,8000,8000,avanzar,1.8093135456073313,0.3069963334701793,1.210038728986019,0.2775057559327454,1
1.7255245925047973,1.0061766292039795,8000,8000,avanzar,1.9200196411677908,0.19169189101047124,1.3207448245464786,0.16220131347303735,1
1.8060386351245743,1.0319679977683993,8000,8000,avanzar,1.9347958141913342,0.29175735063930475,1.335520997570022,0.26226677310187085,1
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,2.14241744335283,0.2615022837813612,1.5431426267315178,0.2320117062439273,1
2.035750806470734,4.831694363533331,8000,8000,avanzar,2.3784832545779615,3.3279858180730777,2.670550663558231,3.918174425667484,1
0.30488066174759076,0.06558659633287078,8000,8000,atacarEsquivar,0.16737715922140062,-0.2843968402095367,2.6969268903350816,-2.0808895040842703,5
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.3624186563640066,-1.4810948427722064,-1.0944017137297397,-0.8810055681905009,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-1.8093135456073313,-0.3069963334701793,-1.5899812431145914,0.31266428473557184,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-1.832423514885896,-0.30725635638231985,-1.6130912123931562,0.3124042618234313,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.33524052315335595,-0.16086659851288054,8000,8000,atacarEsquivar,-0.1509184360508744,0.41843000860087187,3.5973253998283514,-2.0304665893463554,5
-0.36508384498266366,-0.291166894788903,8000,8000,atacarAvanzar,-0.14601605281027652,0.382088718750655,3.6022277830689493,-2.0668078791965723,6
1.7047533781322937,1.0672820304440958,8000,8000,avanzar,1.7306194600691622,0.36869917701333677,0.931586371240746,0.3293784069634249,1
1.7255245925047973,1.0061766292039795,8000,8000,avanzar,1.8464218705290154,0.2593924682384543,1.0473887817005991,0.22007169818854244,1
1.8060386351245743,1.0319679977683993,8000,8000,avanzar,1.8593889586866883,0.3574369223713241,1.060355869858272,0.3181161523214122,1
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,2.072475554819638,0.33297348237499413,1.2734424659912218,0.2936527123250823,1
2.010716879935517,4.734878546012487,8000,8000,avanzar,2.440022081646104,3.156868302146517,8000,8000,1
0.33524052315335595,0.16086659851288054,8000,8000,atacarEsquivar,0.14601605281027652,-0.382088718750655,8000,8000,5
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.2888208857252312,-1.5487954200001894,8000,8000,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-1.7306194600691622,-0.36869917701333677,8000,8000,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-1.753729429347727,-0.3689591999254773,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.3680288813522221,-0.2553384121221409,8000,8000,atacarEsquivar,-0.143387822574935,0.51814605475532,3.4050977410971868,-1.9405807357043852,5
-0.4010524300626521,-0.38447424116282747,8000,8000,atacarAvanzar,-0.1392222739210318,0.4818576746858767,3.40926328975109,-1.9768691157738285,6
1.7047533781322937,1.0672820304440958,8000,8000,avanzar,1.6489828760787884,0.42645268906570166,0.650191515043268,0.37730172650331184,1
1.7255245925047973,1.0061766292039795,8000,8000,avanzar,1.7695548022818173,0.32335694133939086,0.7707634412462969,0.27420597877700104,1
1.8060386351245743,1.0319679977683993,8000,8000,avanzar,1.7809389528418311,0.41944979670353,0.7821475918063108,0.3702988341411402,1
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.9993847842461232,0.4012211142531026,1.0005934232106029,0.35207015169071276,1
2.0023138184704674,4.635232228679559,8000,8000,avanzar,2.4557719479339966,3.006693747369356,8000,8000,1
0.3680288813522221,0.2553384121221409,8000,8000,atacarEsquivar,0.1392222739210318,-0.4818576746858767,8000,8000,5
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.211953817478033,-1.612759893101126,8000,8000,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-1.6489828760787884,-0.42645268906570166,8000,8000,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-1.6720928453573531,-0.4267127119778422,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.4032234731007236,-0.3489404458161598,8000,8000,atacarEsquivar,-0.12792395003809354,0.6169431632462281,3.220803341426924,-1.851613819725955,5
-0.4010524300626521,-0.38447424116282747,8000,8000,atacarEsquivar,-0.12286781433569693,0.5805112689015548,3.2258594771293208,-1.8880457140706284,5
1.7047533781322937,1.0672820304440958,8000,8000,avanzar,1.564605007994313,0.4801218177852835,0.3660553747516886,0.4211406627104157,1
1.7255245925047973,1.0061766292039795,8000,8000,avanzar,1.6896115586389708,0.38343254200938404,0.4910619253963464,0.32445138693451625,1
1.8060386351245743,1.0319679977683993,8000,8000,avanzar,1.6996270651323862,0.47765956321334,0.5010774318897617,0.41867840813847224,1
2.0282103863769354,1.0408293636000376,8000,8000,avanzar,1.9232965210130128,0.4661100670738172,0.7247468877703884,0.4071289119989494,1
1.993910757005418,4.535585911346631,8000,8000,avanzar,2.4745193068814846,2.859877871649589,8000,8000,1
0.4032234731007236,0.3489404458161598,8000,8000,atacarEsquivar,0.12286781433569693,-0.5805112689015548,8000,8000,5
-1.7255245925047973,-1.0061766292039795,8000,8000,esquivar,-1.1320105738351867,-1.6728354937711192,8000,8000,0
-2.262354362936078,0.22212092131763939,8000,8000,avanzar,-1.564605007994313,-0.4801218177852835,8000,8000,1
-2.2854643322146426,0.22186089840549883,8000,8000,avanzar,-1.5877149772728778,-0.48038184069742407,8000,8000,1
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.367574362448833,-0.2555105742025834,8000,8000,atacarEsquivar,-0.14084582317090444,0.5177815517489375,0.557028411688389,-4.5658906139485165,5
-0.3670296359316634,-0.2904399416784358,8000,8000,atacarEsquivar,-0.10904552328614336,0.6795513833509101,0.5888287115731501,-4.404120782346544,5
1.651688744340678,1.152041364092737,8000,8000,avanzar,1.6515170536245414,0.4306617700258144,-2.1978856362238073,-2.243434567774324,1
1.7255245925047973,1.0061766292039795,8000,8000,avanzar,1.6067921002829486,0.4394766078648793,-2.2426105895654,-2.2346197299352593,1
1.7564267012059016,1.1187934319040789,8000,8000,avanzar,1.7836137087192796,0.4233802513255842,-2.065788981129069,-2.2507160864745543,1
1.9306524578211501,1.0627941211881442,8000,8000,avanzar,1.8443677604887068,0.5275124347976821,-2.005034929359642,-2.1465839030024565,1
2.083065624096154,4.413974836425597,8000,8000,avanzar,2.4961071631201683,2.7165485810266716,8000,8000,1
0.367574362448833,0.2555105742025834,8000,8000,atacarEsquivar,0.14084582317090444,-0.5177815517489375,8000,8000,5
-1.7255245925047973,-1.0061766292039795,8000,8000,atacarEsquivar,-1.0491911154791644,-1.7288795596266144,8000,8000,5
-2.209289729144462,0.1373615876689982,8000,8000,atacarAvanzar,-1.6067921002829486,-0.4394766078648793,8000,8000,6
-2.232399698423027,0.13710156475685764,8000,8000,atacarAvanzar,-1.6299020695615134,-0.43973663077701985,8000,8000,6
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.31352835445746763,-0.06370149858546093,8000,8000,atacarEsquivar,-0.1336002374119225,0.6175187137649552,0.6638035963727411,-4.292677635353487,5
-0.31220914967252433,-0.09892574058688375,8000,8000,atacarEsquivar,-0.1045229637451559,0.779449063279916,0.6928808700395077,-4.130747285838526,5
1.594480592611161,1.2340610408519908,8000,8000,avanzar,1.5671360080568935,0.48432590282333976,-2.182737082866085,-2.0162946183977866,1
1.6751516618147964,1.0925627846555344,8000,8000,avanzar,1.5213026949959652,0.49135686985031946,-2.2285703959270133,-2.009263651370807,1
1.702702676432109,1.203136357879556,8000,8000,avanzar,1.7022986979520915,0.4815856550603943,-2.047574392970887,-2.019034866160732,1
1.8824280042192232,1.1503977859219656,8000,8000,avanzar,1.762760758692064,0.5853077396049304,-1.9871123322309145,-1.915312781616196,1
2.1228870162330313,4.226724854358848,8000,8000,avanzar,2.520373260631189,2.576826353320371,8000,8000,1
0.31352835445746763,0.06370149858546093,8000,8000,atacarEsquivar,0.1336002374119225,-0.6175187137649552,8000,8000,5
-1.6751516618147964,-1.0925627846555344,8000,8000,atacarEsquivar,-0.963701710192181,-1.7807598216120546,8000,8000,5
-2.152081577414945,0.055341910909744385,8000,8000,atacarAvanzar,-1.5213026949959652,-0.49135686985031946,8000,8000,6
-2.17519154669351,0.05508188799760383,8000,8000,atacarAvanzar,-1.54441266427453,-0.49161689276246,8000,8000,6
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.2807388765387344,0.03076992639488374,8000,8000,atacarEsquivar,-0.12067421398366207,0.7166797843437465,0.7762592187263717,-4.020040748195683,5
-0.278629962830621,-0.004732119725190387,8000,8000,atacarEsquivar,-0.0957866011456261,0.8790667121606717,0.8011468315644077,-3.857653820378758,5
1.5332749197624693,1.3131424268485627,8000,8000,avanzar,1.4802268804379022,0.533791077810454,-2.170116611559706,-1.79335362683166,1
1.6205223379903,1.1763221839995968,8000,8000,avanzar,1.4333553754287909,0.5389517118077141,-2.2169881165688174,-1.7881929928344,1
1.6449950324355775,1.2848053717365229,8000,8000,avanzar,1.6183149569394093,0.5358694578519696,-2.032028535058199,-1.7912752467901445,1
1.8302821743446316,1.2357254627137912,8000,8000,avanzar,1.6786426787889148,0.6393831372771395,-1.9717008132086935,-1.6877615673649746,1
2.1666297846425735,4.041750860234094,8000,8000,avanzar,2.5471504362487156,2.4408240327491093,8000,8000,1
0.278629962830621,0.004732119725190387,8000,8000,atacarEsquivar,0.12067421398366207,-0.7166797843437465,8000,8000,5
-1.6205223379903,-1.1763221839995968,8000,8000,atacarEsquivar,-0.8757543906250067,-1.8283546635694492,8000,8000,5
-2.0908759045662535,-0.02373947508682761,8000,8000,atacarAvanzar,-1.4333553754287909,-0.5389517118077141,8000,8000,6
-2.1139858738448183,-0.023999497998968167,8000,8000,atacarAvanzar,-1.4564653447073557,-0.5392117347198546,8000,8000,6
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.2503751903638882,0.12604870977227378,8000,8000,atacarEsquivar,-0.11030160015467416,0.8161403739375892,0.8861614314807298,-3.747104342022828,5
-0.2474617190095998,0.0902865130639281,8000,8000,atacarEsquivar,-0.0896065258995975,0.978875562820086,0.9068565057358065,-3.584369153140331,5
1.468227005964943,1.3890948389932056,8000,8000,avanzar,1.3910011017561654,0.5789437124914745,-2.1598127913160727,-1.5747251755716274,1
1.5617783407247448,1.2572489582171844,8000,8000,avanzar,1.3431673874483696,0.5821504018809485,-2.2076465056238685,-1.5715184861821534,1
1.583440952219192,1.3636158736300814,8000,8000,avanzar,1.5318541356613764,0.5861141230805096,-2.0189597574108618,-1.5675547649825923,1
1.7743260234525788,1.3186043452915985,8000,8000,avanzar,1.5921852302071997,0.6896336057798322,-1.9586286628650385,-1.4640352822832696,1
2.214182874069577,3.859225660323359,8000,8000,avanzar,2.5762669805448084,2.308646641347364,8000,8000,1
0.2474617190095998,-0.0902865130639281,8000,8000,atacarEsquivar,0.11030160015467416,-0.8161403739375892,8000,8000,5
-1.5617783407247448,-1.2572489582171844,8000,8000,atacarEsquivar,-0.7855664026445854,-1.8715533536426836,8000,8000,5
-2.025827990768727,-0.09969188723147049,8000,8000,atacarAvanzar,-1.3431673874483696,-0.5821504018809485,8000,8000,6
-2.048937960047292,-0.09995191014361104,8000,8000,atacarAvanzar,-1.3662773567269344,-0.582410424793089,8000,8000,6
8000,8000,8000,8000,avanzar,8000,8000,8000,8000,0
-0.20433732107062497,0.12372753401201031,3.629546409834898,-1.1218598054657978,esquivar,-0.10453526140347158,0.9159739821935595,0.9914573691573025,-3.4737949171878455,0
-0.2006048450990825,0.08772341441287779,3.6332788858064404,-1.1578639250649303,esquivar,-0.08864941958604788,1.0788709824527096,1.0073432109747262,-3.3108979169286954,0
1.9571019621075543,0.1723330118404931,1.7573436899004502,0.16250281932801514,avanzar,1.2996748863512533,0.6196809482815429,-2.1516094077956147,-1.3605121232025468,1
1.4990711090536308,1.335145062716352,1.3432789000552958,1.209730599374124,avanzar,1.2509606305079046,0.6208532955004458,-2.2003236636389634,-1.3593397759836439,1
2.075786950519376,0.1499875002994724,1.876028678312272,0.14015730778699442,avanzar,1.4431127917494866,0.6322115620626452,-2.0081715023973814,-1.3479815094214445,1
